,latitude,longitude,color
28934,40.723562,-73.996581,#aa000088
28935,40.744838,-73.978811,#00aa0088
28936,40.749508,-73.975287,#aa000088
28937,40.75565,-73.962553,#00aa0088
28938,40.758265,-73.977507,#aa000088
28939,40.741129,-73.986903,#00aa0088
28940,40.773458,-73.981436,#aa000088
28941,40.76893,-73.982194,#00aa0088
28942,40.773205,-73.99001,#aa000088
28943,40.622716,-73.93631,#00aa0088
28944,40.729738,-73.957613,#aa000088
28945,40.741485,-73.983438,#00aa0088
28946,40.77401,-73.87296,#aa000088
28947,40.781792,-73.94738,#00aa0088
28948,40.740536,-74.00192,#aa000088
28949,40.748658,-73.996027,#00aa0088
28950,40.77668,-73.946736,#aa000088
28951,40.794438,-73.942716,#00aa0088
28952,40.731462,-73.985554,#aa000088
28953,40.614811,-74.034524,#00aa0088
28954,40.732977,-73.979837,#aa000088
28955,40.740737,-73.986138,#00aa0088
28956,40.759717,-73.974329,#aa000088
28957,40.78502,-73.974603,#00aa0088
28958,40.729702,-73.986869,#aa000088
28959,40.720718,-74.000294,#00aa0088
28960,40.733039,-74.006437,#aa000088
28961,40.722227,-74.010939,#00aa0088
28962,40.742737,-73.980422,#aa000088
28963,40.753946,-73.972327,#00aa0088
28964,40.755912,-73.967476,#aa000088
28965,40.732629,-73.987431,#00aa0088
28966,40.72479,-73.996368,#aa000088
28967,40.730295,-74.007645,#00aa0088
28968,40.739637,-73.991224,#aa000088
28969,40.773199,-73.885583,#00aa0088
28970,40.767709,-73.964358,#aa000088
28971,40.7216,-74.011462,#00aa0088
28972,40.724124,-73.996123,#aa000088
28973,40.748639,-74.008126,#00aa0088
28974,40.756704,-73.998266,#aa000088
28975,40.738747,-73.985378,#00aa0088
28976,40.735027,-74.006303,#aa000088
28977,40.817399,-73.944617,#00aa0088
28978,40.791719,-73.952968,#aa000088
28979,40.786504,-73.952817,#00aa0088
28980,40.732988,-73.996354,#aa000088
28981,40.758579,-73.996102,#00aa0088
28982,40.746981,-73.993656,#aa000088
28983,40.728983,-74.009499,#00aa0088
28984,40.727789,-73.994957,#aa000088
28985,40.717072,-73.989292,#00aa0088
28986,40.755514,-73.993786,#aa000088
28987,40.760931,-74.002324,#00aa0088
28988,40.7839,-73.952503,#aa000088
28989,40.791569,-73.964849,#00aa0088
28990,40.738688,-73.980492,#aa000088
28991,40.689339,-73.987051,#00aa0088
28992,40.744916,-73.98724,#aa000088
28993,40.753581,-73.984711,#00aa0088
28994,40.759259,-73.992051,#aa000088
28995,40.741451,-73.99888,#00aa0088
28996,40.759189,-73.969598,#aa000088
28997,40.710085,-73.9682,#00aa0088
28998,40.802586,-73.94519,#aa000088
28999,40.760552,-73.971707,#00aa0088
29000,40.794426,-73.971393,#aa000088
29001,40.758643,-73.977533,#00aa0088
29002,40.705683,-74.004083,#aa000088
29003,40.6797,-73.997113,#00aa0088
29004,40.744202,-73.99164,#aa000088
29005,40.725902,-73.992049,#00aa0088
29006,40.750799,-73.990687,#aa000088
29007,40.746015,-73.98188,#00aa0088
29008,40.742116,-73.985121,#aa000088
29009,40.717998,-74.007306,#00aa0088
29010,40.766231,-73.954232,#aa000088
29011,40.765267,-73.967078,#00aa0088
29012,40.7723,-73.9673,#aa000088
29013,40.783246,-73.958535,#00aa0088
29014,40.707538,-74.004573,#aa000088
29015,40.709285,-73.961903,#00aa0088
29016,40.739727,-73.986652,#aa000088
29017,40.73123,-73.991762,#00aa0088
29018,40.759007,-73.98446,#aa000088
29019,40.718702,-74.01235,#00aa0088
29020,40.722604,-73.988681,#aa000088
29021,40.701633,-74.012327,#00aa0088
29022,40.771778,-73.982359,#aa000088
29023,40.756949,-73.965494,#00aa0088
29024,40.726639,-73.991842,#aa000088
29025,40.710946,-74.016178,#00aa0088
29026,40.766682,-73.96089,#aa000088
29027,40.724359,-74.007725,#00aa0088
29028,40.765901,-73.965594,#aa000088
29029,40.767097,-73.92186,#00aa0088
29030,40.764472,-73.958333,#aa000088
29031,40.764159,-73.973365,#00aa0088
29032,40.767232,-73.981903,#aa000088
29033,40.776764,-73.977069,#00aa0088
29034,40.738548,-73.99983,#aa000088
29035,40.68091,-73.944765,#00aa0088
29036,40.722858,-73.997882,#aa000088
29037,40.737447,-73.999177,#00aa0088
29038,40.717728,-73.957714,#aa000088
29039,40.71187,-73.962942,#00aa0088
29040,40.741187,-73.986797,#aa000088
29041,40.739008,-74.000535,#00aa0088
29042,40.77107,-73.951693,#aa000088
29043,40.762635,-73.96518,#00aa0088
29044,40.750473,-73.985096,#aa000088
29045,40.765569,-73.993859,#00aa0088
29046,40.767848,-73.956037,#aa000088
29047,40.759415,-73.981139,#00aa0088
29048,40.738402,-73.977549,#aa000088
29049,40.746812,-73.987149,#00aa0088
29050,40.78444,-73.980943,#aa000088
29051,40.749792,-73.99516,#00aa0088
29052,40.786388,-73.952446,#aa000088
29053,40.772941,-73.955325,#00aa0088
29054,40.735108,-73.989274,#aa000088
29055,40.737173,-73.981507,#00aa0088
29056,40.754779,-73.973387,#aa000088
29057,40.771506,-73.967728,#00aa0088
29058,40.730554,-73.983083,#aa000088
29059,40.749143,-73.976509,#00aa0088
29060,40.740006,-73.986474,#aa000088
29061,40.732719,-73.9776,#00aa0088
29062,40.755339,-73.974881,#aa000088
29063,40.768973,-73.981262,#00aa0088
29064,40.740852,-74.007605,#aa000088
29065,40.79329,-73.968718,#00aa0088
29066,40.725373,-73.996547,#aa000088
29067,40.756412,-73.970474,#00aa0088
29068,40.715057,-74.015969,#aa000088
29069,40.735629,-74.006803,#00aa0088
29070,40.763093,-73.969866,#aa000088
29071,40.732493,-73.996248,#00aa0088
29072,40.732205,-74.007716,#aa000088
29073,40.725635,-74.004313,#00aa0088
29074,40.743213,-74.008593,#aa000088
29075,40.752675,-73.986049,#00aa0088
29076,40.734224,-74.003468,#aa000088
29077,40.73084,-73.98928,#00aa0088
29078,40.733987,-73.988673,#aa000088
29079,40.725644,-74.007657,#00aa0088
29080,40.758657,-73.990223,#aa000088
29081,40.766418,-73.990772,#00aa0088
29082,40.744276,-73.976196,#aa000088
29083,40.73726,-74.000665,#00aa0088
29084,40.741205,-73.985745,#aa000088
29085,40.733665,-74.002406,#00aa0088
29086,40.727204,-73.991569,#aa000088
29087,40.738328,-73.97401,#00aa0088
29088,40.765001,-73.948095,#aa000088
29089,40.75727,-73.966925,#00aa0088
29090,40.73538,-73.979587,#aa000088
29091,40.74907,-73.988297,#00aa0088
29092,40.747365,-73.991117,#aa000088
29093,40.790967,-73.95355,#00aa0088
29094,40.758666,-73.979805,#aa000088
29095,40.76792,-73.991662,#00aa0088
29096,40.726471,-73.993848,#aa000088
29097,40.73797,-73.983789,#00aa0088
29098,40.744076,-73.985524,#aa000088
29099,40.755854,-73.974194,#00aa0088
29100,40.734251,-73.980514,#aa000088
29101,40.75122,-73.968212,#00aa0088
29102,40.743,-74.003651,#aa000088
29103,40.734343,-74.003678,#00aa0088
29104,40.740862,-74.001345,#aa000088
29105,40.710984,-74.008965,#00aa0088
29106,40.777516,-73.946095,#aa000088
29107,40.706534,-74.006757,#00aa0088
29108,40.762869,-73.993046,#aa000088
29109,40.762911,-73.984009,#00aa0088
29110,40.718349,-74.006937,#aa000088
29111,40.720721,-73.984223,#00aa0088
29112,40.798987,-73.936357,#aa000088
29113,40.802725,-73.965182,#00aa0088
29114,40.751568,-73.992042,#aa000088
29115,40.75278,-73.979245,#00aa0088
29116,40.755502,-73.970105,#aa000088
29117,40.768318,-73.963735,#00aa0088
29118,40.747086,-73.974121,#aa000088
29119,40.727749,-73.993182,#00aa0088
29120,40.788658,-73.970403,#aa000088
29121,40.774085,-73.981097,#00aa0088
29122,40.739152,-73.990222,#aa000088
29123,40.760252,-73.984649,#00aa0088
29124,40.77585,-73.987057,#aa000088
29125,40.769783,-73.952392,#00aa0088
29126,40.760533,-74.002809,#aa000088
29127,40.763541,-73.974556,#00aa0088
29128,40.724483,-73.995916,#aa000088
29129,40.785739,-73.950889,#00aa0088
29130,40.724836,-74.007576,#aa000088
29131,40.71397,-74.014178,#00aa0088
29132,40.737068,-73.99029,#aa000088
29133,40.730263,-74.006729,#00aa0088
29134,40.758913,-73.984557,#aa000088
29135,40.744673,-73.997223,#00aa0088
29136,40.750575,-73.983525,#aa000088
29137,40.736149,-73.991726,#00aa0088
29138,40.72396,-73.996359,#aa000088
29139,40.736874,-73.988762,#00aa0088
29140,40.742686,-73.992313,#aa000088
29141,40.758939,-73.911326,#00aa0088
29142,40.69488,-73.98868,#aa000088
29143,40.703537,-74.008352,#00aa0088
29144,40.740367,-74.007935,#aa000088
29145,40.726851,-73.996428,#00aa0088
29146,40.731964,-73.990219,#aa000088
29147,40.743649,-73.975975,#00aa0088
29148,40.74073,-74.00216,#aa000088
29149,40.742513,-74.006698,#00aa0088
29150,40.766424,-73.960421,#aa000088
29151,40.762125,-73.995489,#00aa0088
29152,40.717975,-73.993511,#aa000088
29153,40.722125,-73.988878,#00aa0088
29154,40.750238,-73.991419,#aa000088
29155,40.674466,-73.951921,#00aa0088
29156,40.75643,-73.975554,#aa000088
29157,40.775719,-73.954533,#00aa0088
29158,40.756588,-73.986106,#aa000088
29159,40.737313,-73.998172,#00aa0088
29160,40.735248,-73.991427,#aa000088
29161,40.722415,-73.989818,#00aa0088
29162,40.747168,-73.993291,#aa000088
29163,40.773453,-73.983305,#00aa0088
29164,40.752959,-73.992971,#aa000088
29165,40.764235,-73.975957,#00aa0088
29166,40.759423,-73.982807,#aa000088
29167,40.707943,-74.017711,#00aa0088
29168,40.722361,-73.993941,#aa000088
29169,40.762011,-74.000786,#00aa0088
29170,40.797918,-73.969548,#aa000088
29171,40.795522,-73.965863,#00aa0088
29172,40.752755,-73.989263,#aa000088
29173,40.735435,-73.989908,#00aa0088
29174,40.715202,-74.00204,#aa000088
29175,40.739878,-73.996598,#00aa0088
29176,40.714419,-74.014956,#aa000088
29177,40.750319,-74.00237,#00aa0088
29178,40.780977,-73.981484,#aa000088
29179,40.771429,-73.986095,#00aa0088
29180,40.773474,-73.948985,#aa000088
29181,40.795259,-73.932121,#00aa0088
29182,40.781667,-73.956295,#aa000088
29183,40.767736,-73.96417,#00aa0088
29184,40.76471,-73.98397,#aa000088
29185,40.804247,-73.957421,#00aa0088
29186,40.770464,-73.954048,#aa000088
29187,40.780447,-73.951728,#00aa0088
29188,40.71811,-73.959657,#aa000088
29189,40.714037,-73.949498,#00aa0088
29190,40.712956,-74.009427,#aa000088
29191,40.764948,-73.955099,#00aa0088
29192,40.726335,-73.98944,#aa000088
29193,40.74921,-74.003263,#00aa0088
29194,40.757436,-73.989292,#aa000088
29195,40.770256,-73.982091,#00aa0088
29196,40.765552,-73.951773,#aa000088
29197,40.762543,-73.962779,#00aa0088
29198,40.74206,-73.99035,#aa000088
29199,40.759237,-73.995711,#00aa0088
29200,40.74166,-74.004873,#aa000088
29201,40.663803,-73.982093,#00aa0088
29202,40.747478,-73.99334,#aa000088
29203,40.74551,-73.982368,#00aa0088
29204,40.730685,-74.004737,#aa000088
29205,40.748479,-74.006116,#00aa0088
29206,40.71457,-73.990801,#aa000088
29207,40.721476,-73.988575,#00aa0088
29208,40.714967,-74.011052,#aa000088
29209,40.738343,-73.988141,#00aa0088
29210,40.743499,-74.006628,#aa000088
29211,40.761198,-73.997536,#00aa0088
29212,40.762455,-73.977847,#aa000088
29213,40.72471,-73.998768,#00aa0088
29214,40.757658,-73.967502,#aa000088
29215,40.753127,-73.98774,#00aa0088
29216,40.762798,-73.989506,#aa000088
29217,40.762042,-73.982756,#00aa0088
29218,40.724612,-73.994328,#aa000088
29219,40.729649,-73.980903,#00aa0088
29220,40.723328,-73.985591,#aa000088
29221,40.678556,-73.982423,#00aa0088
29222,40.760225,-73.985595,#aa000088
29223,40.771666,-73.967234,#00aa0088
29224,40.763847,-73.974056,#aa000088
29225,40.777187,-73.956707,#00aa0088
29226,40.760487,-74.0028,#aa000088
29227,40.702361,-74.011383,#00aa0088
29228,40.759091,-73.989266,#aa000088
29229,40.758169,-74.00042,#00aa0088
29230,40.731282,-74.001231,#aa000088
29231,40.654287,-73.944534,#00aa0088
29232,40.73172,-73.99623,#aa000088
29233,40.741633,-74.000592,#00aa0088
29234,40.745701,-74.001874,#aa000088
29235,40.749363,-73.969517,#00aa0088
29236,40.785744,-73.976444,#aa000088
29237,40.766619,-73.954632,#00aa0088
29238,40.778108,-73.954058,#aa000088
29239,40.765437,-73.980291,#00aa0088
29240,40.777505,-73.954769,#aa000088
29241,40.738365,-73.983682,#00aa0088
29242,40.780752,-73.979709,#aa000088
29243,40.780371,-73.961647,#00aa0088
29244,40.744388,-73.972945,#aa000088
29245,40.761767,-73.970868,#00aa0088
29246,40.752662,-73.996561,#aa000088
29247,40.730831,-74.03219,#00aa0088
29248,40.768542,-73.98722,#aa000088
29249,40.758965,-73.981694,#00aa0088
29250,40.77958,-73.955606,#aa000088
29251,40.728364,-73.997753,#00aa0088
29252,40.721896,-73.999925,#aa000088
29253,40.717378,-73.990598,#00aa0088
29254,40.761633,-73.96615,#aa000088
29255,40.739008,-73.9074,#00aa0088
29256,40.77303,-73.967018,#aa000088
29257,40.771875,-73.9592,#00aa0088
29258,40.752166,-73.979976,#aa000088
29259,40.743003,-74.007608,#00aa0088
29260,40.758367,-73.981759,#aa000088
29261,40.770662,-73.968346,#00aa0088
29262,40.7903,-73.965761,#aa000088
29263,40.783135,-73.95297,#00aa0088
29264,40.733643,-74.002924,#aa000088
29265,40.731973,-74.008683,#00aa0088
29266,40.745481,-73.982695,#aa000088
29267,40.736928,-74.006207,#00aa0088
29268,40.740319,-73.990473,#aa000088
29269,40.741772,-74.001459,#00aa0088
29270,40.742942,-74.000195,#aa000088
29271,40.763887,-73.995791,#00aa0088
29272,40.763081,-73.967687,#aa000088
29273,40.729946,-73.980726,#00aa0088
29274,40.768733,-73.982252,#aa000088
29275,40.770985,-73.921617,#00aa0088
29276,40.784977,-73.95579,#aa000088
29277,40.773978,-73.870653,#00aa0088
29278,40.745324,-73.994954,#aa000088
29279,40.79989,-73.968934,#00aa0088
29280,40.738981,-73.987576,#aa000088
29281,40.741253,-73.997856,#00aa0088
29282,40.773838,-73.871032,#aa000088
29283,40.744652,-73.975925,#00aa0088
29284,40.752623,-73.975227,#aa000088
29285,40.723159,-73.998607,#00aa0088
29286,40.764914,-73.960854,#aa000088
29287,40.781042,-73.958622,#00aa0088
29288,40.742807,-73.991892,#aa000088
29289,40.74776,-74.004387,#00aa0088
29290,40.742254,-73.97784,#aa000088
29291,40.714079,-73.990422,#00aa0088
29292,40.747213,-74.00817,#aa000088
29293,40.739792,-73.995069,#00aa0088
29294,40.735372,-74.001854,#aa000088
29295,40.744209,-73.999368,#00aa0088
29296,40.743919,-74.006489,#aa000088
29297,40.704977,-74.007649,#00aa0088
29298,40.705257,-74.008043,#aa000088
29299,40.755339,-73.975496,#00aa0088
29300,40.747864,-73.985334,#aa000088
29301,40.706204,-74.007413,#00aa0088
29302,40.756316,-73.97131,#aa000088
29303,40.763973,-73.958964,#00aa0088
29304,40.778005,-73.985519,#aa000088
29305,40.765193,-73.965537,#00aa0088
29306,40.778222,-73.958514,#aa000088
29307,40.76195,-73.98691,#00aa0088
29308,40.762216,-73.989738,#aa000088
29309,40.766433,-73.97817,#00aa0088
29310,40.706677,-74.00517,#aa000088
29311,40.71283,-73.992295,#00aa0088
29312,40.752902,-73.992534,#aa000088
29313,40.751174,-74.00644,#00aa0088
29314,40.750762,-74.005428,#aa000088
29315,40.754119,-73.989548,#00aa0088
29316,40.765591,-73.976363,#aa000088
29317,40.763253,-73.981579,#00aa0088
29318,40.752658,-73.975205,#aa000088
29319,40.728569,-74.005847,#00aa0088
29320,40.766578,-73.956777,#aa000088
29321,40.792076,-73.938346,#00aa0088
29322,40.723531,-73.999334,#aa000088
29323,40.741684,-73.975083,#00aa0088
29324,40.760021,-73.969417,#aa000088
29325,40.774476,-73.872662,#00aa0088
29326,40.764046,-73.973244,#aa000088
29327,40.713699,-73.978813,#00aa0088
29328,40.782224,-73.978954,#aa000088
29329,40.809445,-73.959361,#00aa0088
29330,40.724305,-73.99339,#aa000088
29331,40.71486,-73.991733,#00aa0088
29332,40.752375,-73.97817,#aa000088
29333,40.780793,-73.980832,#00aa0088
29334,40.755214,-73.973109,#aa000088
29335,40.879743,-73.917037,#00aa0088
29336,40.762427,-73.985868,#aa000088
29337,40.776735,-73.95692,#00aa0088
29338,40.719623,-73.992988,#aa000088
29339,40.724368,-73.987707,#00aa0088
29340,40.734766,-73.986607,#aa000088
29341,40.766391,-73.960645,#00aa0088
29342,40.788533,-73.943891,#aa000088
29343,40.798462,-73.964976,#00aa0088
29344,40.738771,-74.008056,#aa000088
29345,40.760586,-73.985909,#00aa0088
29346,40.75236,-73.977861,#aa000088
29347,40.69659,-73.902821,#00aa0088
29348,40.769089,-73.927731,#aa000088
29349,40.767422,-73.905803,#00aa0088
29350,40.737512,-73.991381,#aa000088
29351,40.75158,-74.007856,#00aa0088
29352,40.721297,-74.010166,#aa000088
29353,40.721395,-73.995024,#00aa0088
29354,40.74252,-73.984641,#aa000088
29355,40.774349,-73.951563,#00aa0088
29356,40.735261,-73.99194,#aa000088
29357,40.733094,-73.975465,#00aa0088
29358,40.724336,-73.984738,#aa000088
29359,40.762969,-73.971919,#00aa0088
29360,40.725996,-73.989146,#aa000088
29361,40.752001,-73.975848,#00aa0088
29362,40.677733,-74.000376,#aa000088
29363,40.706003,-74.006301,#00aa0088
29364,40.759218,-73.972459,#aa000088
29365,40.754631,-73.993446,#00aa0088
29366,40.779016,-73.96223,#aa000088
29367,40.761975,-73.972617,#00aa0088
29368,40.748395,-73.976461,#aa000088
29369,40.707284,-74.007383,#00aa0088
29370,40.772267,-73.965013,#aa000088
29371,40.779915,-73.956122,#00aa0088
29372,40.752131,-73.976874,#aa000088
29373,40.739708,-73.979707,#00aa0088
29374,40.7545,-73.977784,#aa000088
29375,40.756148,-73.981482,#00aa0088
29376,40.840623,-73.939972,#aa000088
29377,40.771156,-73.982324,#00aa0088
29378,40.793451,-73.96681,#aa000088
29379,40.751567,-73.978056,#00aa0088
29380,40.750618,-73.985992,#aa000088
29381,40.722405,-73.987278,#00aa0088
29382,40.77606,-73.951484,#aa000088
29383,40.782041,-73.971909,#00aa0088
29384,40.806975,-73.937582,#aa000088
29385,40.795161,-73.933461,#00aa0088
29386,40.764779,-73.974268,#aa000088
29387,40.774522,-73.95175,#00aa0088
29388,40.76206,-73.963274,#aa000088
29389,40.753191,-73.970131,#00aa0088
29390,40.760668,-73.980108,#aa000088
29391,40.769158,-73.98307,#00aa0088
29392,40.747167,-73.985302,#aa000088
29393,40.751949,-73.969486,#00aa0088
29394,40.791104,-73.965115,#aa000088
29395,40.800643,-73.96783,#00aa0088
29396,40.74254,-73.980289,#aa000088
29397,40.743381,-73.979923,#00aa0088
29398,40.751566,-73.97518,#aa000088
29399,40.706481,-74.013286,#00aa0088
29400,40.753153,-73.975055,#aa000088
29401,40.71676,-74.032355,#00aa0088
29402,40.761057,-73.97812,#aa000088
29403,40.766282,-73.920154,#00aa0088
29404,40.747037,-73.985323,#aa000088
29405,40.703204,-73.989344,#00aa0088
29406,40.768304,-73.982333,#aa000088
29407,40.772942,-73.951995,#00aa0088
29408,40.75586,-73.970782,#aa000088
29409,40.78431,-73.983047,#00aa0088
29410,40.728185,-74.007521,#aa000088
29411,40.730703,-74.001567,#00aa0088
29412,40.741907,-73.993544,#aa000088
29413,40.751915,-73.98626,#00aa0088
29414,40.774571,-73.954218,#aa000088
29415,40.774781,-73.962697,#00aa0088
29416,40.74036,-74.006193,#aa000088
29417,40.760219,-73.96158,#00aa0088
29418,40.742248,-74.004282,#aa000088
29419,40.777926,-73.977892,#00aa0088
29420,40.755558,-73.970011,#aa000088
29421,40.769853,-73.960538,#00aa0088
29422,40.712083,-74.006017,#aa000088
29423,40.708083,-74.011693,#00aa0088
29424,40.723112,-73.988842,#aa000088
29425,40.773843,-73.922747,#00aa0088
29426,40.776965,-73.952891,#aa000088
29427,40.732892,-73.992654,#00aa0088
29428,40.759506,-73.995572,#aa000088
29429,40.762835,-73.978198,#00aa0088
29430,40.726122,-73.998013,#aa000088
29431,40.734476,-73.989193,#00aa0088
29432,40.781934,-73.955203,#aa000088
29433,40.772111,-73.966535,#00aa0088
29434,40.717923,-74.004696,#aa000088
29435,40.760621,-73.975198,#00aa0088
29436,40.735942,-73.991176,#aa000088
29437,40.801366,-73.970058,#00aa0088
29438,40.790374,-73.965771,#aa000088
29439,40.775186,-73.958817,#00aa0088
29440,40.739647,-73.987098,#aa000088
29441,40.729654,-73.989787,#00aa0088
29442,40.711889,-74.006323,#aa000088
29443,40.771431,-73.948256,#00aa0088
29444,40.748594,-74.007055,#aa000088
29445,40.738387,-73.991885,#00aa0088
29446,40.715479,-73.956138,#aa000088
29447,40.720566,-73.997451,#00aa0088
29448,40.751847,-73.979539,#aa000088
29449,40.728117,-73.982843,#00aa0088
29450,40.755945,-73.97871,#aa000088
29451,40.755408,-73.994523,#00aa0088
29452,40.753005,-73.989923,#aa000088
29453,40.737862,-73.992187,#00aa0088
29454,40.717783,-74.005714,#aa000088
29455,40.762762,-73.972453,#00aa0088
29456,40.738741,-74.008021,#aa000088
29457,40.75899,-73.985964,#00aa0088
29458,40.757599,-73.968727,#aa000088
29459,40.716588,-73.873229,#00aa0088
29460,40.725242,-73.986997,#aa000088
29461,40.770775,-73.951139,#00aa0088
29462,40.78776,-73.944405,#aa000088
29463,40.765169,-73.980658,#00aa0088
29464,40.729994,-73.999606,#aa000088
29465,40.739627,-73.985082,#00aa0088
29466,40.780608,-73.960992,#aa000088
29467,40.730129,-74.005432,#00aa0088
29468,40.778108,-73.962855,#aa000088
29469,40.772398,-73.958945,#00aa0088
29470,40.723241,-73.995578,#aa000088
29471,40.734383,-74.002447,#00aa0088
29472,40.748664,-74.006097,#aa000088
29473,40.716573,-74.010625,#00aa0088
29474,40.722667,-73.998177,#aa000088
29475,40.713448,-74.011338,#00aa0088
29476,40.795798,-73.972986,#aa000088
29477,40.739533,-73.983021,#00aa0088
29478,40.707338,-74.009425,#aa000088
29479,40.748073,-73.976438,#00aa0088
29480,40.751346,-73.991287,#aa000088
29481,40.768373,-73.86166,#00aa0088
29482,40.757071,-73.968037,#aa000088
29483,40.751432,-73.978281,#00aa0088
29484,40.763221,-73.97773,#aa000088
29485,40.751301,-73.989609,#00aa0088
29486,40.777605,-73.975042,#aa000088
29487,40.781048,-73.946262,#00aa0088
29488,40.733154,-74.004091,#aa000088
29489,40.738632,-74.002784,#00aa0088
29490,40.76005,-73.978138,#aa000088
29491,40.760146,-73.987357,#00aa0088
29492,40.81878,-73.956134,#aa000088
29493,40.803087,-73.938438,#00aa0088
29494,40.738864,-73.983372,#aa000088
29495,40.718997,-73.990124,#00aa0088
29496,40.760373,-73.98169,#aa000088
29497,40.775316,-73.98181,#00aa0088
29498,40.755999,-73.990359,#aa000088
29499,40.761399,-73.960767,#00aa0088
29500,40.748703,-74.006846,#aa000088
29501,40.764262,-73.971344,#00aa0088
29502,40.746152,-73.997817,#aa000088
29503,40.758866,-73.989031,#00aa0088
29504,40.721022,-74.009945,#aa000088
29505,40.732408,-73.987844,#00aa0088
29506,40.71925,-73.956168,#aa000088
29507,40.756575,-73.987973,#00aa0088
29508,40.773909,-73.948681,#aa000088
29509,40.721762,-73.941973,#00aa0088
29510,40.770257,-73.96859,#aa000088
29511,40.773391,-73.964415,#00aa0088
29512,40.742547,-73.992828,#aa000088
29513,40.76233,-73.975017,#00aa0088
29514,40.749897,-73.999037,#aa000088
29515,40.760725,-73.997894,#00aa0088
29516,40.71636,-74.009284,#aa000088
29517,40.740439,-73.986697,#00aa0088
29518,40.76348,-73.959528,#aa000088
29519,40.798216,-73.952166,#00aa0088
29520,40.754424,-73.973526,#aa000088
29521,40.741933,-74.00462,#00aa0088
29522,40.718168,-74.015065,#aa000088
29523,40.733026,-73.99804,#00aa0088
29524,40.746196,-73.994695,#aa000088
29525,40.757673,-73.982366,#00aa0088
29526,40.771168,-73.963959,#aa000088
29527,40.7876,-73.954914,#00aa0088
29528,40.765726,-73.983421,#aa000088
29529,40.753343,-73.996746,#00aa0088
29530,40.745124,-73.978495,#aa000088
29531,40.771283,-73.952284,#00aa0088
29532,40.753696,-73.977653,#aa000088
29533,40.772731,-73.963791,#00aa0088
29534,40.767219,-73.955694,#aa000088
29535,40.748825,-73.991544,#00aa0088
29536,40.757823,-73.97706,#aa000088
29537,40.738501,-73.99302,#00aa0088
29538,40.771363,-73.961392,#aa000088
29539,40.748651,-73.9881,#00aa0088
29540,40.757458,-73.963597,#aa000088
29541,40.752121,-73.975885,#00aa0088
29542,40.738426,-73.999378,#aa000088
29543,40.790107,-73.975174,#00aa0088
29544,40.741595,-73.987209,#aa000088
29545,40.756145,-73.977032,#00aa0088
29546,40.777156,-73.982627,#aa000088
29547,40.791606,-73.974343,#00aa0088
29548,40.741671,-73.993598,#aa000088
29549,40.746157,-73.996378,#00aa0088
29550,40.711694,-74.008791,#aa000088
29551,40.721059,-73.979182,#00aa0088
29552,40.728056,-73.988214,#aa000088
29553,40.717219,-73.995279,#00aa0088
29554,40.766013,-73.971662,#aa000088
29555,40.748284,-74.005578,#00aa0088
29556,40.722418,-73.986301,#aa000088
29557,40.688385,-73.951031,#00aa0088
29558,40.729398,-74.002272,#aa000088
29559,40.752353,-73.979724,#00aa0088
29560,40.753098,-73.989277,#aa000088
29561,40.759436,-73.971295,#00aa0088
29562,40.761655,-73.966083,#aa000088
29563,40.786616,-73.940777,#00aa0088
29564,40.76581,-73.957507,#aa000088
29565,40.766356,-73.971806,#00aa0088
29566,40.734973,-73.990659,#aa000088
29567,40.783675,-73.979381,#00aa0088
29568,40.774242,-73.956826,#aa000088
29569,40.735913,-73.987294,#00aa0088
29570,40.74291,-73.992805,#aa000088
29571,40.7177,-73.979996,#00aa0088
29572,40.756422,-73.973894,#aa000088
29573,40.739623,-74.006434,#00aa0088
29574,40.765669,-73.954606,#aa000088
29575,40.724437,-73.991207,#00aa0088
29576,40.740945,-73.98607,#aa000088
29577,40.76005,-73.971775,#00aa0088
29578,40.724384,-73.990826,#aa000088
29579,40.72998,-73.988807,#00aa0088
29580,40.744949,-73.988926,#aa000088
29581,40.764455,-73.977145,#00aa0088
29582,40.75662,-73.96718,#aa000088
29583,40.75137,-73.970817,#00aa0088
29584,40.710786,-74.015473,#aa000088
29585,40.74973,-73.995273,#00aa0088
29586,40.782718,-73.957537,#aa000088
29587,40.774932,-73.956665,#00aa0088
29588,40.724585,-73.993507,#aa000088
29589,40.726942,-73.983457,#00aa0088
29590,40.738103,-73.981074,#aa000088
29591,40.753651,-73.986702,#00aa0088
29592,40.733987,-73.998673,#aa000088
29593,40.724108,-73.999141,#00aa0088
29594,40.746698,-73.981706,#aa000088
29595,40.714502,-74.014628,#00aa0088
29596,40.772378,-73.919963,#aa000088
29597,40.802827,-73.956555,#00aa0088
29598,40.714763,-74.034473,#aa000088
29599,40.714773,-74.034482,#00aa0088
29600,40.763873,-73.985547,#aa000088
29601,40.799233,-73.960555,#00aa0088
29602,40.75936,-73.984592,#aa000088
29603,40.78451,-73.947857,#00aa0088
29604,40.738451,-73.994454,#aa000088
29605,40.74078,-74.007603,#00aa0088
29606,40.74961,-73.969301,#aa000088
29607,40.768134,-73.984838,#00aa0088
29608,40.765369,-73.991176,#aa000088
29609,40.793833,-73.970675,#00aa0088
29610,40.784574,-73.950037,#aa000088
29611,40.75895,-73.97277,#00aa0088
29612,40.764817,-73.991769,#aa000088
29613,40.754973,-73.995239,#00aa0088
29614,40.786434,-73.956744,#aa000088
29615,40.777841,-73.979891,#00aa0088
